year,state_name,state_alpha,region,week_ending,week,excellent,good,fair,poor,very poor
2014,TENNESSEE,TN,Subtropical Humid,2014-07-13,28,23.0,56.0,18.0,3.0,0.0
2014,TENNESSEE,TN,Subtropical Humid,2014-07-20,29,24.0,54.0,18.0,3.0,1.0
2014,TENNESSEE,TN,Subtropical Humid,2014-07-27,30,22.0,54.0,19.0,4.0,1.0
2014,TENNESSEE,TN,Subtropical Humid,2014-08-03,31,22.0,54.0,19.0,4.0,1.0
2014,TENNESSEE,TN,Subtropical Humid,2014-08-10,32,23.0,54.0,19.0,4.0,0.0
2014,TENNESSEE,TN,Subtropical Humid,2014-08-17,33,22.0,54.0,19.0,5.0,0.0
2014,TENNESSEE,TN,Subtropical Humid,2014-08-24,34,24.0,53.0,19.0,4.0,0.0
2014,TENNESSEE,TN,Subtropical Humid,2014-08-31,35,25.0,53.0,18.0,4.0,0.0
2014,TENNESSEE,TN,Subtropical Humid,2014-09-07,36,26.0,54.0,17.0,3.0,0.0
2014,TENNESSEE,TN,Subtropical Humid,2014-09-14,37,30.0,52.0,15.0,3.0,0.0
2014,TENNESSEE,TN,Subtropical Humid,2014-09-21,38,39.0,45.0,13.0,3.0,0.0
2014,TENNESSEE,TN,Subtropical Humid,2014-09-28,39,42.0,44.0,12.0,2.0,0.0
2014,TENNESSEE,TN,Subtropical Humid,2014-10-05,40,43.0,43.0,12.0,2.0,0.0
2014,TENNESSEE,TN,Subtropical Humid,2014-10-12,41,44.0,42.0,12.0,2.0,0.0
2014,TENNESSEE,TN,Subtropical Humid,2014-10-19,42,45.0,41.0,12.0,2.0,0.0
2014,TENNESSEE,TN,Subtropical Humid,2014-10-26,43,44.0,42.0,12.0,2.0,0.0
2014,TEXAS,TX,Semi-Arid Continental,2014-04-27,17,4.0,19.0,65.0,11.0,1.0
2014,TEXAS,TX,Semi-Arid Continental,2014-05-04,18,4.0,19.0,67.0,9.0,1.0
2014,TEXAS,TX,Semi-Arid Continental,2014-05-11,19,3.0,20.0,66.0,10.0,1.0
2014,TEXAS,TX,Semi-Arid Continental,2014-05-18,20,5.0,22.0,64.0,8.0,1.0
2014,TEXAS,TX,Semi-Arid Continental,2014-05-25,21,7.0,25.0,61.0,6.0,1.0
2014,TEXAS,TX,Semi-Arid Continental,2014-06-01,22,9.0,38.0,48.0,5.0,0.0
2014,TEXAS,TX,Semi-Arid Continental,2014-06-08,23,13.0,37.0,45.0,5.0,0.0
2014,TEXAS,TX,Semi-Arid Continental,2014-06-15,24,17.0,40.0,39.0,4.0,0.0
2014,TEXAS,TX,Semi-Arid Continental,2014-06-22,25,17.0,45.0,34.0,4.0,0.0
2014,TEXAS,TX,Semi-Arid Continental,2014-06-29,26,19.0,45.0,32.0,4.0,0.0
2014,TEXAS,TX,Semi-Arid Continental,2014-07-06,27,19.0,47.0,30.0,4.0,0.0
2014,TEXAS,TX,Semi-Arid Continental,2014-07-13,28,19.0,47.0,30.0,4.0,0.0
2014,TEXAS,TX,Semi-Arid Continental,2014-07-20,29,15.0,47.0,33.0,5.0,0.0
2014,TEXAS,TX,Semi-Arid Continental,2014-07-27,30,15.0,46.0,33.0,5.0,1.0
2014,TEXAS,TX,Semi-Arid Continental,2014-08-03,31,16.0,47.0,31.0,5.0,1.0
2014,TEXAS,TX,Semi-Arid Continental,2014-08-10,32,16.0,49.0,28.0,6.0,1.0
2014,TEXAS,TX,Semi-Arid Continental,2014-08-17,33,16.0,49.0,29.0,5.0,1.0
2014,TEXAS,TX,Semi-Arid Continental,2014-08-24,34,17.0,48.0,29.0,5.0,1.0
2014,TEXAS,TX,Semi-Arid Continental,2014-08-31,35,18.0,49.0,27.0,5.0,1.0
2014,TEXAS,TX,Semi-Arid Continental,2014-09-07,36,18.0,49.0,27.0,5.0,1.0
2014,TEXAS,TX,Semi-Arid Continental,2014-09-14,37,18.0,49.0,27.0,5.0,1.0
2014,TEXAS,TX,Semi-Arid Continental,2014-09-21,38,18.0,49.0,27.0,5.0,1.0
2014,TEXAS,TX,Semi-Arid Continental,2014-09-28,39,18.0,49.0,27.0,5.0,1.0
2014,TEXAS,TX,Semi-Arid Continental,2014-10-05,40,18.0,49.0,27.0,5.0,1.0
2014,TEXAS,TX,Semi-Arid Continental,2014-10-12,41,18.0,49.0,27.0,5.0,1.0
2014,TEXAS,TX,Semi-Arid Continental,2014-10-19,42,18.0,49.0,27.0,5.0,1.0
2014,TEXAS,TX,Semi-Arid Continental,2014-10-26,43,18.0,49.0,27.0,5.0,1.0
2014,TEXAS,TX,Semi-Arid Continental,2014-11-02,44,18.0,49.0,27.0,5.0,1.0
2014,TEXAS,TX,Semi-Arid Continental,2014-11-09,45,18.0,49.0,27.0,5.0,1.0
2014,TEXAS,TX,Semi-Arid Continental,2014-11-16,46,18.0,49.0,27.0,5.0,1.0
2014,TEXAS,TX,Semi-Arid Continental,2014-11-23,47,18.0,49.0,27.0,5.0,1.0
2014,WISCONSIN,WI,Temperate Humid,2014-06-01,22,10.0,70.0,18.0,2.0,0.0
2014,WISCONSIN,WI,Temperate Humid,2014-06-08,23,14.0,67.0,17.0,2.0,0.0
2014,WISCONSIN,WI,Temperate Humid,2014-06-15,24,17.0,65.0,16.0,2.0,0.0
2014,WISCONSIN,WI,Temperate Humid,2014-06-22,25,20.0,59.0,18.0,3.0,0.0
2014,WISCONSIN,WI,Temperate Humid,2014-06-29,26,24.0,56.0,17.0,3.0,0.0
2014,WISCONSIN,WI,Temperate Humid,2014-07-06,27,25.0,52.0,17.0,5.0,1.0
2014,WISCONSIN,WI,Temperate Humid,2014-07-13,28,26.0,51.0,16.0,6.0,1.0
2014,WISCONSIN,WI,Temperate Humid,2014-07-20,29,25.0,51.0,17.0,6.0,1.0
2014,WISCONSIN,WI,Temperate Humid,2014-07-27,30,24.0,48.0,19.0,7.0,2.0
2014,WISCONSIN,WI,Temperate Humid,2014-08-03,31,24.0,48.0,19.0,7.0,2.0
2014,WISCONSIN,WI,Temperate Humid,2014-08-10,32,23.0,46.0,20.0,8.0,3.0
2014,WISCONSIN,WI,Temperate Humid,2014-08-17,33,21.0,46.0,21.0,9.0,3.0
2014,WISCONSIN,WI,Temperate Humid,2014-08-24,34,21.0,47.0,21.0,8.0,3.0
2014,WISCONSIN,WI,Temperate Humid,2014-08-31,35,23.0,48.0,20.0,7.0,2.0
2014,WISCONSIN,WI,Temperate Humid,2014-09-07,36,23.0,49.0,20.0,6.0,2.0
2014,WISCONSIN,WI,Temperate Humid,2014-09-14,37,23.0,49.0,20.0,6.0,2.0
2014,WISCONSIN,WI,Temperate Humid,2014-09-21,38,24.0,48.0,20.0,6.0,2.0
2014,WISCONSIN,WI,Temperate Humid,2014-09-28,39,23.0,49.0,20.0,6.0,2.0
2014,WISCONSIN,WI,Temperate Humid,2014-10-05,40,24.0,49.0,20.0,6.0,1.0
2014,WISCONSIN,WI,Temperate Humid,2014-10-12,41,24.0,49.0,20.0,5.0,2.0
2014,WISCONSIN,WI,Temperate Humid,2014-10-19,42,25.0,49.0,19.0,5.0,2.0
2014,WISCONSIN,WI,Temperate Humid,2014-10-26,43,24.0,49.0,20.0,5.0,2.0
2014,WISCONSIN,WI,Temperate Humid,2014-11-02,44,24.0,48.0,20.0,6.0,2.0
2014,WISCONSIN,WI,Temperate Humid,2014-11-09,45,23.0,49.0,20.0,6.0,2.0
2015,COLORADO,CO,Semi-Arid Continental,2015-05-24,21,1.0,65.0,31.0,3.0,0.0
2015,COLORADO,CO,Semi-Arid Continental,2015-05-31,22,2.0,63.0,32.0,3.0,0.0
2015,COLORADO,CO,Semi-Arid Continental,2015-06-07,23,2.0,61.0,35.0,2.0,0.0
2015,COLORADO,CO,Semi-Arid Continental,2015-06-14,24,4.0,61.0,33.0,2.0,0.0
2015,COLORADO,CO,Semi-Arid Continental,2015-06-21,25,11.0,60.0,28.0,1.0,0.0
2015,COLORADO,CO,Semi-Arid Continental,2015-06-28,26,12.0,66.0,21.0,1.0,0.0
2015,COLORADO,CO,Semi-Arid Continental,2015-07-05,27,13.0,67.0,19.0,1.0,0.0
2015,COLORADO,CO,Semi-Arid Continental,2015-07-12,28,13.0,67.0,19.0,1.0,0.0
2015,COLORADO,CO,Semi-Arid Continental,2015-07-19,29,13.0,66.0,20.0,1.0,0.0
2015,COLORADO,CO,Semi-Arid Continental,2015-07-26,30,13.0,66.0,20.0,1.0,0.0
2015,COLORADO,CO,Semi-Arid Continental,2015-08-02,31,13.0,64.0,20.0,3.0,0.0
2015,COLORADO,CO,Semi-Arid Continental,2015-08-09,32,11.0,65.0,21.0,3.0,0.0
2015,COLORADO,CO,Semi-Arid Continental,2015-08-16,33,11.0,65.0,21.0,3.0,0.0
2015,COLORADO,CO,Semi-Arid Continental,2015-08-23,34,13.0,63.0,21.0,3.0,0.0
2015,COLORADO,CO,Semi-Arid Continental,2015-08-30,35,14.0,62.0,21.0,3.0,0.0
2015,COLORADO,CO,Semi-Arid Continental,2015-09-06,36,15.0,61.0,21.0,3.0,0.0
2015,COLORADO,CO,Semi-Arid Continental,2015-09-13,37,13.0,63.0,21.0,3.0,0.0
2015,COLORADO,CO,Semi-Arid Continental,2015-09-20,38,14.0,60.0,23.0,3.0,0.0
2015,COLORADO,CO,Semi-Arid Continental,2015-09-27,39,12.0,61.0,24.0,3.0,0.0
2015,COLORADO,CO,Semi-Arid Continental,2015-10-04,40,12.0,60.0,25.0,3.0,0.0
2015,COLORADO,CO,Semi-Arid Continental,2015-10-11,41,13.0,58.0,26.0,3.0,0.0
2015,COLORADO,CO,Semi-Arid Continental,2015-10-18,42,13.0,58.0,26.0,3.0,0.0
2015,COLORADO,CO,Semi-Arid Continental,2015-10-25,43,12.0,61.0,24.0,3.0,0.0
2015,COLORADO,CO,Semi-Arid Continental,2015-11-01,44,13.0,61.0,23.0,3.0,0.0
2015,COLORADO,CO,Semi-Arid Continental,2015-11-08,45,14.0,63.0,21.0,2.0,0.0
2015,IOWA,IA,Temperate Humid,2015-05-24,21,16.0,63.0,20.0,1.0,0.0
2015,IOWA,IA,Temperate Humid,2015-05-31,22,15.0,65.0,18.0,2.0,0.0
2015,IOWA,IA,Temperate Humid,2015-06-07,23,17.0,65.0,16.0,2.0,0.0
2015,IOWA,IA,Temperate Humid,2015-06-14,24,19.0,65.0,15.0,1.0,0.0
2015,IOWA,IA,Temperate Humid,2015-06-21,25,20.0,63.0,15.0,2.0,0.0
2015,IOWA,IA,Temperate Humid,2015-06-28,26,20.0,63.0,15.0,2.0,0.0
2015,IOWA,IA,Temperate Humid,2015-07-05,27,20.0,62.0,15.0,3.0,0.0
2015,IOWA,IA,Temperate Humid,2015-07-12,28,21.0,61.0,15.0,3.0,0.0
2015,IOWA,IA,Temperate Humid,2015-07-19,29,23.0,60.0,14.0,3.0,0.0
2015,IOWA,IA,Temperate Humid,2015-07-26,30,23.0,60.0,14.0,3.0,0.0
2015,IOWA,IA,Temperate Humid,2015-08-02,31,24.0,59.0,14.0,3.0,0.0
2015,IOWA,IA,Temperate Humid,2015-08-09,32,25.0,58.0,14.0,3.0,0.0
2015,IOWA,IA,Temperate Humid,2015-08-16,33,25.0,57.0,14.0,3.0,1.0
2015,IOWA,IA,Temperate Humid,2015-08-23,34,26.0,56.0,14.0,3.0,1.0
2015,IOWA,IA,Temperate Humid,2015-08-30,35,26.0,55.0,15.0,3.0,1.0
2015,IOWA,IA,Temperate Humid,2015-09-06,36,25.0,54.0,16.0,4.0,1.0
2015,IOWA,IA,Temperate Humid,2015-09-13,37,25.0,55.0,15.0,4.0,1.0
2015,IOWA,IA,Temperate Humid,2015-09-20,38,25.0,54.0,16.0,4.0,1.0
2015,IOWA,IA,Temperate Humid,2015-09-27,39,25.0,55.0,16.0,3.0,1.0
2015,IOWA,IA,Temperate Humid,2015-10-04,40,26.0,54.0,16.0,3.0,1.0
2015,IOWA,IA,Temperate Humid,2015-10-11,41,27.0,53.0,16.0,3.0,1.0
2015,IOWA,IA,Temperate Humid,2015-10-18,42,27.0,53.0,16.0,3.0,1.0
2015,ILLINOIS,IL,Temperate Humid,2015-05-10,19,17.0,65.0,17.0,1.0,0.0
2015,ILLINOIS,IL,Temperate Humid,2015-05-17,20,17.0,65.0,16.0,1.0,1.0
2015,ILLINOIS,IL,Temperate Humid,2015-05-24,21,16.0,64.0,17.0,2.0,1.0
2015,ILLINOIS,IL,Temperate Humid,2015-05-31,22,18.0,61.0,18.0,2.0,1.0
2015,ILLINOIS,IL,Temperate Humid,2015-06-07,23,20.0,58.0,19.0,2.0,1.0
2015,ILLINOIS,IL,Temperate Humid,2015-06-14,24,19.0,57.0,20.0,3.0,1.0
2015,ILLINOIS,IL,Temperate Humid,2015-06-21,25,16.0,54.0,23.0,5.0,2.0
2015,ILLINOIS,IL,Temperate Humid,2015-06-28,26,13.0,49.0,27.0,8.0,3.0
2015,ILLINOIS,IL,Temperate Humid,2015-07-05,27,12.0,49.0,27.0,9.0,3.0
2015,ILLINOIS,IL,Temperate Humid,2015-07-12,28,11.0,45.0,28.0,11.0,5.0
2015,ILLINOIS,IL,Temperate Humid,2015-07-19,29,12.0,43.0,29.0,11.0,5.0
2015,ILLINOIS,IL,Temperate Humid,2015-07-26,30,12.0,45.0,28.0,10.0,5.0
2015,ILLINOIS,IL,Temperate Humid,2015-08-02,31,13.0,43.0,29.0,10.0,5.0
2015,ILLINOIS,IL,Temperate Humid,2015-08-09,32,13.0,43.0,29.0,10.0,5.0
2015,ILLINOIS,IL,Temperate Humid,2015-08-16,33,12.0,44.0,29.0,10.0,5.0
2015,ILLINOIS,IL,Temperate Humid,2015-08-23,34,12.0,44.0,29.0,10.0,5.0
2015,ILLINOIS,IL,Temperate Humid,2015-08-30,35,12.0,43.0,30.0,10.0,5.0
2015,ILLINOIS,IL,Temperate Humid,2015-09-06,36,12.0,43.0,30.0,10.0,5.0
2015,ILLINOIS,IL,Temperate Humid,2015-09-13,37,12.0,43.0,30.0,10.0,5.0
2015,ILLINOIS,IL,Temperate Humid,2015-09-20,38,12.0,42.0,30.0,11.0,5.0
2015,ILLINOIS,IL,Temperate Humid,2015-09-27,39,13.0,42.0,30.0,10.0,5.0
2015,ILLINOIS,IL,Temperate Humid,2015-10-04,40,13.0,43.0,29.0,10.0,5.0
2015,ILLINOIS,IL,Temperate Humid,2015-10-11,41,13.0,43.0,29.0,10.0,5.0
2015,ILLINOIS,IL,Temperate Humid,2015-10-18,42,13.0,43.0,29.0,10.0,5.0
2015,INDIANA,IN,Temperate Humid,2015-05-24,21,13.0,62.0,23.0,2.0,0.0
2015,INDIANA,IN,Temperate Humid,2015-05-31,22,13.0,63.0,22.0,2.0,0.0
2015,INDIANA,IN,Temperate Humid,2015-06-07,23,15.0,60.0,22.0,2.0,1.0
2015,INDIANA,IN,Temperate Humid,2015-06-14,24,16.0,57.0,22.0,4.0,1.0
2015,INDIANA,IN,Temperate Humid,2015-06-21,25,12.0,46.0,27.0,11.0,4.0
2015,INDIANA,IN,Temperate Humid,2015-06-28,26,8.0,40.0,31.0,15.0,6.0
2015,INDIANA,IN,Temperate Humid,2015-07-05,27,8.0,40.0,31.0,14.0,7.0
2015,INDIANA,IN,Temperate Humid,2015-07-12,28,10.0,36.0,29.0,16.0,9.0
2015,INDIANA,IN,Temperate Humid,2015-07-19,29,10.0,35.0,29.0,17.0,9.0
2015,INDIANA,IN,Temperate Humid,2015-07-26,30,11.0,35.0,29.0,16.0,9.0
2015,INDIANA,IN,Temperate Humid,2015-08-02,31,11.0,36.0,28.0,16.0,9.0
2015,INDIANA,IN,Temperate Humid,2015-08-09,32,12.0,35.0,28.0,16.0,9.0
2015,INDIANA,IN,Temperate Humid,2015-08-16,33,12.0,36.0,28.0,15.0,9.0
2015,INDIANA,IN,Temperate Humid,2015-08-23,34,12.0,35.0,29.0,15.0,9.0
2015,INDIANA,IN,Temperate Humid,2015-08-30,35,11.0,36.0,29.0,15.0,9.0
2015,INDIANA,IN,Temperate Humid,2015-09-06,36,11.0,35.0,29.0,16.0,9.0
2015,INDIANA,IN,Temperate Humid,2015-09-13,37,11.0,36.0,28.0,16.0,9.0
2015,INDIANA,IN,Temperate Humid,2015-09-20,38,11.0,36.0,28.0,16.0,9.0
2015,INDIANA,IN,Temperate Humid,2015-09-27,39,12.0,36.0,28.0,15.0,9.0
2015,INDIANA,IN,Temperate Humid,2015-10-04,40,12.0,36.0,28.0,15.0,9.0
2015,INDIANA,IN,Temperate Humid,2015-10-11,41,12.0,36.0,28.0,15.0,9.0
2015,INDIANA,IN,Temperate Humid,2015-10-18,42,13.0,36.0,28.0,14.0,9.0
2015,KANSAS,KS,Semi-Arid Continental,2015-05-03,18,3.0,48.0,43.0,6.0,0.0
2015,KANSAS,KS,Semi-Arid Continental,2015-05-10,19,4.0,52.0,39.0,5.0,0.0
2015,KANSAS,KS,Semi-Arid Continental,2015-05-24,21,4.0,48.0,39.0,8.0,1.0
2015,KANSAS,KS,Semi-Arid Continental,2015-05-31,22,4.0,46.0,38.0,10.0,2.0
2015,KANSAS,KS,Semi-Arid Continental,2015-06-07,23,4.0,44.0,39.0,10.0,3.0
2015,KANSAS,KS,Semi-Arid Continental,2015-06-14,24,7.0,43.0,36.0,11.0,3.0
2015,KANSAS,KS,Semi-Arid Continental,2015-06-21,25,6.0,45.0,37.0,10.0,2.0
2015,KANSAS,KS,Semi-Arid Continental,2015-06-28,26,6.0,50.0,34.0,8.0,2.0
2015,KANSAS,KS,Semi-Arid Continental,2015-07-05,27,6.0,49.0,35.0,8.0,2.0
2015,KANSAS,KS,Semi-Arid Continental,2015-07-12,28,7.0,48.0,33.0,9.0,3.0
2015,KANSAS,KS,Semi-Arid Continental,2015-07-19,29,9.0,49.0,31.0,8.0,3.0
2015,KANSAS,KS,Semi-Arid Continental,2015-07-26,30,9.0,49.0,31.0,8.0,3.0
2015,KANSAS,KS,Semi-Arid Continental,2015-08-02,31,10.0,49.0,30.0,8.0,3.0
2015,KANSAS,KS,Semi-Arid Continental,2015-08-09,32,10.0,49.0,31.0,7.0,3.0
2015,KANSAS,KS,Semi-Arid Continental,2015-08-16,33,10.0,48.0,32.0,8.0,2.0
2015,KANSAS,KS,Semi-Arid Continental,2015-08-23,34,12.0,47.0,31.0,8.0,2.0
2015,KANSAS,KS,Semi-Arid Continental,2015-08-30,35,11.0,46.0,32.0,8.0,3.0
2015,KANSAS,KS,Semi-Arid Continental,2015-09-06,36,10.0,47.0,32.0,8.0,3.0
2015,KANSAS,KS,Semi-Arid Continental,2015-09-13,37,10.0,46.0,32.0,8.0,4.0
2015,KANSAS,KS,Semi-Arid Continental,2015-09-20,38,10.0,47.0,31.0,9.0,3.0
2015,KANSAS,KS,Semi-Arid Continental,2015-09-27,39,10.0,47.0,31.0,9.0,3.0
2015,KANSAS,KS,Semi-Arid Continental,2015-10-04,40,11.0,46.0,32.0,8.0,3.0
2015,KANSAS,KS,Semi-Arid Continental,2015-10-11,41,11.0,46.0,32.0,8.0,3.0
2015,KANSAS,KS,Semi-Arid Continental,2015-10-18,42,11.0,46.0,32.0,8.0,3.0
2015,KANSAS,KS,Semi-Arid Continental,2015-10-25,43,11.0,48.0,30.0,8.0,3.0
2015,KANSAS,KS,Semi-Arid Continental,2015-11-01,44,11.0,48.0,30.0,8.0,3.0
2015,KANSAS,KS,Semi-Arid Continental,2015-11-08,45,11.0,48.0,30.0,8.0,3.0
2015,KENTUCKY,KY,Subtropical Humid,2015-05-17,20,18.0,68.0,11.0,2.0,1.0
2015,KENTUCKY,KY,Subtropical Humid,2015-05-24,21,18.0,67.0,12.0,2.0,1.0
2015,KENTUCKY,KY,Subtropical Humid,2015-05-31,22,18.0,63.0,15.0,3.0,1.0
2015,KENTUCKY,KY,Subtropical Humid,2015-06-07,23,15.0,65.0,15.0,4.0,1.0
2015,KENTUCKY,KY,Subtropical Humid,2015-06-14,24,15.0,64.0,17.0,3.0,1.0
2015,KENTUCKY,KY,Subtropical Humid,2015-06-21,25,16.0,64.0,16.0,3.0,1.0
2015,KENTUCKY,KY,Subtropical Humid,2015-06-28,26,19.0,62.0,15.0,3.0,1.0
2015,KENTUCKY,KY,Subtropical Humid,2015-07-05,27,20.0,63.0,13.0,3.0,1.0
2015,KENTUCKY,KY,Subtropical Humid,2015-07-12,28,20.0,64.0,12.0,3.0,1.0
2015,KENTUCKY,KY,Subtropical Humid,2015-07-19,29,22.0,60.0,14.0,3.0,1.0
2015,KENTUCKY,KY,Subtropical Humid,2015-07-26,30,26.0,57.0,12.0,3.0,2.0
2015,KENTUCKY,KY,Subtropical Humid,2015-08-02,31,29.0,53.0,13.0,3.0,2.0
2015,KENTUCKY,KY,Subtropical Humid,2015-08-09,32,30.0,52.0,14.0,3.0,1.0
2015,KENTUCKY,KY,Subtropical Humid,2015-08-16,33,31.0,50.0,14.0,4.0,1.0
2015,KENTUCKY,KY,Subtropical Humid,2015-08-23,34,31.0,49.0,14.0,4.0,2.0
2015,KENTUCKY,KY,Subtropical Humid,2015-08-30,35,30.0,51.0,13.0,4.0,2.0
2015,KENTUCKY,KY,Subtropical Humid,2015-09-06,36,30.0,51.0,13.0,4.0,2.0
2015,KENTUCKY,KY,Subtropical Humid,2015-09-13,37,29.0,52.0,13.0,4.0,2.0
2015,KENTUCKY,KY,Subtropical Humid,2015-09-20,38,30.0,53.0,12.0,4.0,1.0
2015,KENTUCKY,KY,Subtropical Humid,2015-09-27,39,33.0,51.0,11.0,4.0,1.0
2015,KENTUCKY,KY,Subtropical Humid,2015-10-04,40,33.0,51.0,11.0,4.0,1.0
2015,KENTUCKY,KY,Subtropical Humid,2015-10-11,41,33.0,51.0,11.0,4.0,1.0
2015,KENTUCKY,KY,Subtropical Humid,2015-10-18,42,33.0,51.0,11.0,4.0,1.0
2015,MICHIGAN,MI,Temperate Humid,2015-05-24,21,16.0,58.0,25.0,1.0,0.0
2015,MICHIGAN,MI,Temperate Humid,2015-05-31,22,18.0,60.0,20.0,2.0,0.0
2015,MICHIGAN,MI,Temperate Humid,2015-06-07,23,17.0,61.0,20.0,2.0,0.0
2015,MICHIGAN,MI,Temperate Humid,2015-06-14,24,16.0,59.0,22.0,2.0,1.0
2015,MICHIGAN,MI,Temperate Humid,2015-06-21,25,16.0,58.0,22.0,3.0,1.0
2015,MICHIGAN,MI,Temperate Humid,2015-06-28,26,13.0,53.0,25.0,6.0,3.0
2015,MICHIGAN,MI,Temperate Humid,2015-07-05,27,14.0,51.0,24.0,8.0,3.0
2015,MICHIGAN,MI,Temperate Humid,2015-07-12,28,13.0,52.0,25.0,7.0,3.0
2015,MICHIGAN,MI,Temperate Humid,2015-07-19,29,14.0,51.0,24.0,7.0,4.0
2015,MICHIGAN,MI,Temperate Humid,2015-07-26,30,15.0,53.0,22.0,7.0,3.0
2015,MICHIGAN,MI,Temperate Humid,2015-08-02,31,17.0,51.0,22.0,7.0,3.0
2015,MICHIGAN,MI,Temperate Humid,2015-08-09,32,17.0,51.0,22.0,7.0,3.0
2015,MICHIGAN,MI,Temperate Humid,2015-08-16,33,16.0,53.0,22.0,6.0,3.0
2015,MICHIGAN,MI,Temperate Humid,2015-08-23,34,17.0,52.0,22.0,6.0,3.0
2015,MICHIGAN,MI,Temperate Humid,2015-08-30,35,16.0,53.0,22.0,6.0,3.0
2015,MICHIGAN,MI,Temperate Humid,2015-09-06,36,17.0,52.0,22.0,6.0,3.0
2015,MICHIGAN,MI,Temperate Humid,2015-09-13,37,17.0,53.0,21.0,6.0,3.0
2015,MICHIGAN,MI,Temperate Humid,2015-09-20,38,17.0,52.0,22.0,6.0,3.0
2015,MICHIGAN,MI,Temperate Humid,2015-09-27,39,18.0,52.0,22.0,6.0,2.0
2015,MICHIGAN,MI,Temperate Humid,2015-10-04,40,17.0,53.0,22.0,6.0,2.0
2015,MICHIGAN,MI,Temperate Humid,2015-10-11,41,17.0,53.0,22.0,6.0,2.0
2015,MICHIGAN,MI,Temperate Humid,2015-10-18,42,17.0,54.0,21.0,6.0,2.0
2015,MICHIGAN,MI,Temperate Humid,2015-10-25,43,16.0,55.0,22.0,5.0,2.0
2015,MICHIGAN,MI,Temperate Humid,2015-11-01,44,16.0,55.0,22.0,5.0,2.0
2015,MINNESOTA,MN,Temperate Humid,2015-05-24,21,7.0,62.0,29.0,2.0,0.0
2015,MINNESOTA,MN,Temperate Humid,2015-05-31,22,8.0,62.0,28.0,2.0,0.0
2015,MINNESOTA,MN,Temperate Humid,2015-06-07,23,9.0,64.0,25.0,2.0,0.0
2015,MINNESOTA,MN,Temperate Humid,2015-06-14,24,11.0,66.0,22.0,1.0,0.0
2015,MINNESOTA,MN,Temperate Humid,2015-06-21,25,12.0,68.0,19.0,1.0,0.0
2015,MINNESOTA,MN,Temperate Humid,2015-06-28,26,14.0,67.0,18.0,1.0,0.0
2015,MINNESOTA,MN,Temperate Humid,2015-07-05,27,17.0,67.0,15.0,1.0,0.0
2015,MINNESOTA,MN,Temperate Humid,2015-07-12,28,20.0,65.0,13.0,2.0,0.0
2015,MINNESOTA,MN,Temperate Humid,2015-07-19,29,23.0,63.0,12.0,2.0,0.0
2015,MINNESOTA,MN,Temperate Humid,2015-07-26,30,24.0,63.0,11.0,2.0,0.0
2015,MINNESOTA,MN,Temperate Humid,2015-08-02,31,26.0,61.0,11.0,2.0,0.0
2015,MINNESOTA,MN,Temperate Humid,2015-08-09,32,28.0,61.0,10.0,1.0,0.0
2015,MINNESOTA,MN,Temperate Humid,2015-08-16,33,30.0,58.0,10.0,2.0,0.0
2015,MINNESOTA,MN,Temperate Humid,2015-08-23,34,33.0,55.0,10.0,2.0,0.0
2015,MINNESOTA,MN,Temperate Humid,2015-08-30,35,34.0,54.0,10.0,2.0,0.0
2015,MINNESOTA,MN,Temperate Humid,2015-09-06,36,35.0,53.0,10.0,2.0,0.0
2015,MINNESOTA,MN,Temperate Humid,2015-09-13,37,34.0,54.0,10.0,2.0,0.0
2015,MINNESOTA,MN,Temperate Humid,2015-09-20,38,35.0,53.0,10.0,2.0,0.0
2015,MINNESOTA,MN,Temperate Humid,2015-09-27,39,35.0,53.0,10.0,2.0,0.0
2015,MINNESOTA,MN,Temperate Humid,2015-10-04,40,36.0,53.0,9.0,2.0,0.0
2015,MINNESOTA,MN,Temperate Humid,2015-10-11,41,37.0,52.0,9.0,2.0,0.0
2015,MINNESOTA,MN,Temperate Humid,2015-10-18,42,41.0,48.0,9.0,2.0,0.0
2015,MISSOURI,MO,Temperate Humid,2015-05-17,20,5.0,61.0,28.0,5.0,1.0
2015,MISSOURI,MO,Temperate Humid,2015-05-24,21,5.0,57.0,32.0,5.0,1.0
2015,MISSOURI,MO,Temperate Humid,2015-05-31,22,4.0,49.0,37.0,8.0,2.0
2015,MISSOURI,MO,Temperate Humid,2015-06-07,23,4.0,48.0,36.0,10.0,2.0
2015,MISSOURI,MO,Temperate Humid,2015-06-14,24,5.0,47.0,33.0,12.0,3.0
2015,MISSOURI,MO,Temperate Humid,2015-06-21,25,6.0,45.0,33.0,12.0,4.0
2015,MISSOURI,MO,Temperate Humid,2015-06-28,26,6.0,42.0,35.0,12.0,5.0
2015,MISSOURI,MO,Temperate Humid,2015-07-05,27,7.0,44.0,33.0,11.0,5.0
2015,MISSOURI,MO,Temperate Humid,2015-07-12,28,8.0,44.0,32.0,11.0,5.0
2015,MISSOURI,MO,Temperate Humid,2015-07-19,29,8.0,42.0,33.0,12.0,5.0
2015,MISSOURI,MO,Temperate Humid,2015-07-26,30,9.0,42.0,31.0,13.0,5.0
2015,MISSOURI,MO,Temperate Humid,2015-08-02,31,9.0,43.0,31.0,12.0,5.0
2015,MISSOURI,MO,Temperate Humid,2015-08-09,32,9.0,42.0,32.0,12.0,5.0
