STATE,DATE,PRCP,RH,TMIN,TMAX,TAVG,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT11
NC,2024-01-01,0.002203182374541,72.50526551801333,-0.75,11.139204545454543,5.1946022727272725,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
NC,2024-01-02,0.019105199516324,63.61177839817132,-2.147486033519553,9.303351955307262,3.577932960893855,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC,2024-01-03,0.0374554102259215,70.54078540528592,-3.7005494505494494,10.102777777777778,3.203611111111111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2024-01-04,2.103254769921437,67.16629092118653,-2.8359116022099444,9.293922651933702,3.2290055248618788,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2024-01-05,0.1126927639383155,66.65253791156559,-5.3560439560439566,7.837362637362638,1.2406593406593407,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NC,2024-01-06,7.959210526315789,86.52832669088585,-2.6892045454545457,10.514204545454543,3.9125,16.0,3.0,0.0,2.0,0.0,6.0,2.0,1.0
NC,2024-01-07,11.803436018957347,77.70380983686586,1.942613636363636,12.235227272727274,7.088920454545455,21.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0
NC,2024-01-08,0.1448107448107448,65.72114879029215,-1.8050561797752809,10.167977528089889,4.181460674157303,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2024-01-09,16.93167770419426,86.05417195682756,0.3228260869565217,13.05108695652174,6.686956521739131,20.0,2.0,16.0,0.0,0.0,2.0,3.0,2.0
NC,2024-01-10,45.709743040685225,67.23988846311087,1.8885245901639345,13.05846994535519,7.473497267759563,5.0,0.0,11.0,2.0,0.0,2.0,1.0,7.0
NC,2024-01-11,0.0491745283018867,70.3763098451095,-1.6598870056497177,11.082954545454545,4.705113636363636,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
NC,2024-01-12,1.2204624277456648,80.58877359629874,-2.188397790055249,14.116483516483516,5.970718232044199,18.0,1.0,4.0,0.0,0.0,0.0,2.0,0.0
NC,2024-01-13,17.376648648648647,67.20367602972419,-0.229608938547486,13.809497206703911,6.789944134078213,11.0,2.0,5.0,1.0,0.0,2.0,2.0,3.0
NC,2024-01-14,0.0387135922330097,55.478860880942165,-2.1579545454545457,11.316477272727273,4.579261363636364,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
NC,2024-01-15,0.1155048076923076,64.22689205853207,0.0715083798882681,11.741899441340784,5.9067039106145245,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
NC,2024-01-16,2.358139534883721,85.54114100910168,-1.0128491620111733,8.662011173184357,3.824581005586592,20.0,5.0,0.0,5.0,0.0,1.0,2.0,0.0
NC,2024-01-17,2.051039260969977,53.435206145553984,-9.004945054945056,4.518131868131868,-2.243406593406593,3.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0
NC,2024-01-18,0.013189448441247,54.27797688911038,-7.958152173913043,6.459016393442623,-0.731967213114754,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
