STATE,DATE,TMIN,TAVG,TMAX,PRCP,RH,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT22
ND,2013-04-03,-7.953061224489796,-0.898469387755102,6.156122448979593,0.0,76.6270752446559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2013-04-04,-5.820833333333333,0.9619791666666666,7.744791666666667,0.0653543307086614,77.68124102153297,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2013-04-05,-6.688659793814432,-1.1010309278350514,4.48659793814433,0.0612403100775193,80.177763587267,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2013-04-06,-4.154736842105263,0.37,4.814583333333333,0.6614173228346457,88.35207090017873,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2013-04-07,-2.081052631578947,2.018421052631579,6.117894736842106,0.5053846153846154,88.18732229382408,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2013-04-08,-7.470707070707071,-1.8737373737373737,3.723232323232323,2.079230769230769,87.70309007457165,11.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2013-04-09,-13.571,-8.179292929292929,-2.7848484848484847,1.421259842519685,76.6651434778803,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2013-04-10,-11.21938775510204,-5.666836734693878,-0.1142857142857142,0.0046153846153846,77.03607204475601,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2013-04-11,-6.7,-2.279381443298969,2.141237113402062,0.6937007874015747,75.72331991229636,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2013-04-12,-4.681818181818182,-1.4444444444444444,1.792929292929293,1.7261904761904765,87.79181842008323,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2013-04-13,-6.397872340425532,-1.941489361702128,2.514893617021277,0.3047619047619047,87.52915472046396,13.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2013-04-14,-5.58421052631579,-2.075263157894737,1.4336842105263157,6.15,84.22469798042121,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2013-04-15,-4.751041666666667,-2.465104166666667,-0.1791666666666666,13.178861788617889,89.7097727071543,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2013-04-16,-6.006060606060606,-2.7747474747474747,0.4565656565656566,1.1096,87.0586440659102,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2013-04-17,-6.242424242424242,-2.934848484848485,0.3727272727272727,0.32734375,86.45360671761918,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2013-04-18,-8.244444444444445,-3.532828282828283,1.1787878787878787,0.484375,79.82167855520072,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2013-04-19,-7.570408163265306,-2.605102040816327,2.360204081632653,0.04251968503937,70.15330788958335,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2013-04-20,-8.510526315789473,-3.2568421052631584,1.9968421052631573,0.5439024390243903,74.10337870696581,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2013-04-21,-5.322916666666667,-1.4958333333333331,2.3312500000000003,0.8951999999999999,84.45000729144515,5.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2013-04-22,-6.215,-1.9405,2.334,0.2317460317460317,76.87368445710982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2013-04-23,-9.129,-2.777,3.575,0.0181818181818181,73.11969625964753,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
