STATE,DATE,TMIN,TAVG,TMAX,PRCP,RH,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT10,WT11
SD,2015-10-16,-2.8314285714285714,6.385357142857143,15.60214285714286,0.0,60.10978691263862,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
SD,2015-10-17,-1.2357142857142858,7.311785714285714,15.859285714285717,0.0085910652920962,59.94203426093933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2015-10-18,2.64822695035461,11.6,20.55177304964539,0.0016949152542372,56.63647979067519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2015-10-19,6.858156028368795,15.01418439716312,23.170212765957448,0.0,57.32691750418159,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
SD,2015-10-20,6.17517730496454,14.486879432624114,22.798581560283687,0.0010273972602739,66.26390172233546,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
SD,2015-10-21,4.428368794326241,12.092553191489362,19.75673758865248,0.0100671140939597,66.53482066963046,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
SD,2015-10-22,1.0765957446808512,8.443971631205674,15.811347517730496,1.4568561872909698,67.83030499818912,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2015-10-23,2.9177304964539004,8.550709219858156,14.183687943262411,17.218203883495146,88.52208045488813,19.0,2.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
SD,2015-10-24,0.6723404255319149,7.798936170212767,14.925531914893616,6.545040214477212,70.87969010874089,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
SD,2015-10-25,1.153191489361702,8.443971631205674,15.734751773049643,0.2724025974025974,69.20917398415635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2015-10-26,2.45177304964539,8.12517730496454,13.798581560283688,0.3508417508417508,81.06284663091583,15.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
SD,2015-10-27,3.173758865248227,7.156737588652482,11.139716312056738,0.970392749244713,79.64592638346576,7.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2015-10-28,-0.3234042553191489,4.828723404255319,9.980851063829787,0.5545741324921135,72.86622476713526,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
SD,2015-10-29,-3.283098591549296,2.0049295774647886,7.292957746478873,0.2391719745222929,72.72099138088645,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2015-10-30,-1.63943661971831,4.904225352112676,11.44788732394366,0.1715254237288135,71.50017154726231,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2015-10-31,2.234042553191489,8.641489361702128,15.048936170212766,1.1800000000000002,67.85974470248433,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
SD,2015-11-01,2.731428571428572,10.475357142857142,18.212056737588654,0.0054237288135593,62.04011674029229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2015-11-02,4.105673758865248,11.090425531914894,18.075177304964537,0.1197324414715719,70.76401731811463,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
SD,2015-11-03,3.1659574468085103,10.476595744680852,17.78723404255319,0.0,76.12277502958489,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
SD,2015-11-04,3.6,9.440714285714286,15.28368794326241,0.1732899022801303,88.11415555715685,27.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
