STATE,DATE,TMIN,TAVG,TMAX,PRCP,RH,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT10,WT11
IA,2015-06-29,15.891911764705885,21.43088235294117,26.933333333333334,3.930065359477124,75.64702237719032,24.0,9.0,18.0,0.0,1.0,0.0,6.0,0.0,0.0,1.0
IA,2015-06-30,16.257246376811594,21.6768115942029,27.09785714285714,2.051162790697674,80.10608929810536,22.0,1.0,6.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0
IA,2015-07-01,15.810144927536234,20.514130434782608,25.22642857142857,1.4470219435736675,82.85287699348787,12.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
IA,2015-07-02,12.733571428571429,17.930935251798562,23.131205673758867,0.6651757188498402,71.2741705467786,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IA,2015-07-03,12.067883211678833,17.381985294117644,22.70217391304348,0.2307692307692307,71.98818163420533,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
IA,2015-07-04,12.505882352941176,19.148888888888887,25.774452554744524,0.0,71.9811095177011,13.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
IA,2015-07-05,14.834328358208955,21.302611940298508,27.750735294117646,0.0103806228373702,77.21666824962371,15.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
IA,2015-07-06,17.837956204379562,23.25802919708029,28.667391304347824,11.347384615384616,85.32849083217529,19.0,1.0,27.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0
IA,2015-07-07,12.540579710144929,18.663768115942027,24.822142857142858,17.042814371257485,74.15853566448192,16.0,0.0,6.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0
IA,2015-07-08,11.734057971014492,16.726642335766424,21.712857142857143,0.0464406779661016,76.66752923860591,8.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
IA,2015-07-09,12.348175182481752,17.564705882352943,22.751824817518248,0.2693333333333333,76.62780601309173,17.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
IA,2015-07-10,14.269565217391303,20.286231884057973,26.277697841726617,0.0128378378378378,75.66650895995105,17.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
IA,2015-07-11,16.84014598540146,21.964233576642336,27.08992805755396,9.05448717948718,84.07189670754263,16.0,1.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
IA,2015-07-12,19.793382352941176,24.69117647058824,29.579562043795622,6.791776315789473,82.01590749670366,28.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IA,2015-07-13,21.516788321167883,26.90985401459854,32.302919708029194,0.2923333333333333,74.00899998413647,9.0,0.0,12.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
